id1,id2,count,name1,name2,reason_code,reason
1060735,1089881,1,TUNA,PICKLES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1070820,5566847,1,FLUID MILK WHITE ONLY,CEREAL - COLD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1070820,10309712,1,FLUID MILK WHITE ONLY,INSTANT OATMEAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1009977,1027567,1,BUTTER SPRAY CRACKER (RITZ/CLU,FRZN BOXED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1010424,7409874,1,SOUR CREAMS,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
999074,5563862,1,LIQUID LAUNDRY DETERGENTS,FABRIC SOFTENER SHEETS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1058997,12428436,1,FLUID MILK WHITE ONLY,ALL FAMILY CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1082265,9245523,1,SHREDDED CHEESE,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
965213,9245523,1,BEERALEMALT LIQUORS,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995242,12428436,1,FLUID MILK WHITE ONLY,ALL FAMILY CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,1082265,1,EGGS - X-LARGE,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
997796,1089024,1,HAM,EGGS SUBSTITUTE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
854754,859589,1,VARIETY LETTUCE,POURABLE SALAD DRESSINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1123454,9245523,1,BEERALEMALT LIQUORS,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
838769,1089024,1,FLUID MILK WHITE ONLY,EGGS SUBSTITUTE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
846652,859589,1,CROUTONS SALAD TOPPERS BREAD,POURABLE SALAD DRESSINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
9245523,12352190,1,TORTILLA/NACHO CHIPS,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
8068685,9245523,1,SFT DRNK 2 LITER BTL CARB INCL,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
822646,995242,1,ADULT CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
822646,1058997,1,ADULT CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1015247,12731685,1,MAINSTREAM WHITE BREAD,HAMS-HALF/PORT BONE-IN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1048563,1116578,1,SOUR CREAMS,BURRITOS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1048563,9677494,1,SOUR CREAMS,MEXICAN SOFT TORTILLAS AND WRA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1009343,1048563,1,BURRITOS,SOUR CREAMS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,1009343,1,SHREDDED CHEESE,BURRITOS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,1015247,1,SHREDDED CHEESE,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,1116578,1,SHREDDED CHEESE,BURRITOS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,9677494,1,SHREDDED CHEESE,MEXICAN SOFT TORTILLAS AND WRA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,12731685,1,SHREDDED CHEESE,HAMS-HALF/PORT BONE-IN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,9677494,1,SFT DRNK 2 LITER BTL CARB INCL,MEXICAN SOFT TORTILLAS AND WRA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,13210128,1,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
840361,12731685,1,EGGS - LARGE,HAMS-HALF/PORT BONE-IN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1128182,8019208,1,MEXICAN SAUCESSALSAPICANTEE,MEXICAN TACO TOSTADO SHELLS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
834777,1092026,1,POTATO CHIPS,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
874255,883404,1,BOLOGNA,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092303,12171765,1,BUTTER,PREMIUM BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
8019522,12171765,1,BUTTER SPRAY CRACKER (RITZ/CLU,PREMIUM BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,1043751,1,SHREDDED CHEESE,MEAT:HAM BULK,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1069348,12324954,1,BBQ SAUCE,HAMBURGER BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
964186,1113667,1,PICKLES,TUNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
923746,1092303,1,EGGS - LARGE,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
923746,8019522,1,EGGS - LARGE,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1058997,12949524,1,FLUID MILK WHITE ONLY,ADULT CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1067820,1092303,1,BREAD:ITALIAN/FRENCH,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1067820,8019522,1,BREAD:ITALIAN/FRENCH,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1058997,1089024,1,FLUID MILK WHITE ONLY,EGGS SUBSTITUTE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1089024,1092303,1,EGGS SUBSTITUTE,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1089024,8019522,1,EGGS SUBSTITUTE,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995852,8019522,1,FRZN BAGGED VEGETABLES - PLAIN,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995852,7407224,1,FRZN BAGGED VEGETABLES - PLAIN,SPICES & SEASONINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995852,1092303,1,FRZN BAGGED VEGETABLES - PLAIN,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995852,5571778,1,FRZN BAGGED VEGETABLES - PLAIN,SPICES & SEASONINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
862349,1000806,1,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
974306,12185599,1,LAYER CAKE MIX,FROSTING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
989935,12185599,1,LAYER CAKE MIX,FROSTING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
6944571,9445591,1,MAINSTREAM WHEAT/MULTIGRAIN BR,DANDRUFF-MEDICATED SHAMPOOS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
821556,1014206,1,SHREDDED CHEESE,MEXICAN BEANS REFRIED,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
821556,1057855,1,SHREDDED CHEESE,MEXICAN SAUCESSALSAPICANTEE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1057855,8019208,1,MEXICAN SAUCESSALSAPICANTEE,MEXICAN TACO TOSTADO SHELLS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
821556,1128182,1,SHREDDED CHEESE,MEXICAN SAUCESSALSAPICANTEE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
821556,8019208,1,SHREDDED CHEESE,MEXICAN TACO TOSTADO SHELLS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1014206,1057855,1,MEXICAN BEANS REFRIED,MEXICAN SAUCESSALSAPICANTEE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1014206,1128182,1,MEXICAN BEANS REFRIED,MEXICAN SAUCESSALSAPICANTEE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
871188,1058997,1,KIDS CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
893501,910109,1,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
871188,908531,1,KIDS CEREAL,CHOCOLATE MILK,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,6533746,1,SHREDDED CHEESE,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
908531,1091901,1,CHOCOLATE MILK,CEREAL - COLD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
893501,6533746,1,SFT DRNK 2 LITER BTL CARB INCL,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
855557,6533746,1,SHREDDED CHEESE,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1058997,12524925,1,FLUID MILK WHITE ONLY,MACARONI & CHEESE DNRS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859010,5567702,1,TORTILLA/NACHO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859010,8177622,1,TORTILLA/NACHO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
860299,1046465,1,STRAWBERRIES,FRZN WHIPPED TOPPING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1020682,12324952,1,SAUERKRAUT,HOT DOG BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
855914,1019643,1,FLOUR: WHITE & SELF RISING,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
5567702,9526410,1,SOFT DRINKS 12/18&15PK CAN CAR,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
8177622,9526410,1,SOFT DRINKS 12/18&15PK CAN CAR,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
13008334,13189799,1,YOGURT MULTI-PACKS,CEREAL BARS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
13007355,13189799,1,YOGURT MULTI-PACKS,CEREAL BARS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1082185,13007355,1,BANANAS,YOGURT MULTI-PACKS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1102845,7410289,1,GROUND COFFEE,REFRIGERATED COFFEE CREAMERS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1102845,9244972,1,GROUND COFFEE,COFFEE FILTERS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
890344,1131550,1,MOLASSES & SYRUPS,WAFFLES/PANCAKES/FRENCH TOAST,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
862349,1001521,1,FLUID MILK WHITE ONLY,PUDDINGS DRY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
866697,997907,1,MEAT: HAM PPK/PRSLC,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
997907,1009128,1,SHREDDED CHEESE,MEXICAN SOFT TORTILLAS AND WRA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092026,13210128,1,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092026,9677494,1,SFT DRNK 2 LITER BTL CARB INCL,MEXICAN SOFT TORTILLAS AND WRA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
862349,920971,1,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
862349,954651,1,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1044895,9526906,1,FLOUR: WHITE & SELF RISING,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1068719,1089831,1,SUGAR,TEA BAGS HERBAL & FLAVORED,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
868747,1037965,1,ROLLS: BAGELS,CREAM CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
971783,976199,1,FLOUR: WHITE & SELF RISING,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
971783,981760,1,FLOUR: WHITE & SELF RISING,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
971783,1068719,1,FLOUR: WHITE & SELF RISING,SUGAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
971783,9526906,1,FLOUR: WHITE & SELF RISING,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
976199,1044895,1,BUTTER,FLOUR: WHITE & SELF RISING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,1044895,1,EGGS - X-LARGE,FLOUR: WHITE & SELF RISING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1126899,13190240,1,FLUID MILK WHITE ONLY,CEREAL BARS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1126899,8118758,1,FLUID MILK WHITE ONLY,HOT CHOCOLATE COCOA MIX,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1087605,1126899,1,CEREAL BARS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
937505,1127338,1,PANCAKE MIXES,MOLASSES & SYRUPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
937505,1089021,1,PANCAKE MIXES,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
937505,1092303,1,PANCAKE MIXES,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
937505,981760,1,PANCAKE MIXES,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
953106,1089021,1,FRZN BAGGED VEGETABLES- VALUE,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
953106,1092303,1,FRZN BAGGED VEGETABLES- VALUE,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
953106,998556,1,FRZN BAGGED VEGETABLES- VALUE,SPICES & SEASONINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
951590,1062782,1,MAINSTREAM WHITE BREAD,JELLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
951590,1089021,1,MAINSTREAM WHITE BREAD,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
953106,958382,1,FRZN BAGGED VEGETABLES- VALUE,SPICES & SEASONINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
829138,953106,1,SPICES & SEASONINGS,FRZN BAGGED VEGETABLES- VALUE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
835243,995242,1,EGGS - MEDIUM,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
6534480,12949590,1,SOFT DRINKS 12/18&15PK CAN CAR,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
8090521,12949590,1,SOFT DRINKS 12/18&15PK CAN CAR,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
889362,1054424,1,MOLASSES & SYRUPS,INSTANT OATMEAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
889362,999391,1,MOLASSES & SYRUPS,STANDARD OATMEAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
889362,937505,1,MOLASSES & SYRUPS,PANCAKE MIXES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
889362,13213676,1,MOLASSES & SYRUPS,PANCAKE MIXES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
822772,858419,1,POTATOES: DRY,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
852181,858419,1,POTATOES: DRY,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1090017,1127831,1,YOGURT NOT MULTI-PACKS,STRAWBERRIES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1051093,1127831,1,YOGURT NOT MULTI-PACKS,STRAWBERRIES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
998859,1138423,1,SNACK NUT(BAG),BEERALEMALT LIQUORS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
12352248,12781666,1,POTATO CHIPS,DIPS (NON-REFRIGERATED),COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1075514,12330592,1,LIQUID LAUNDRY DETERGENTS,LIQUID BLEACH,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
858419,1131310,1,BUTTER SPRAY CRACKER (RITZ/CLU,RICE SIDE DISH MIXES DRY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
858419,910161,1,BUTTER SPRAY CRACKER (RITZ/CLU,RICE SIDE DISH MIXES DRY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
858419,969205,1,BUTTER SPRAY CRACKER (RITZ/CLU,GRITS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
858419,1053058,1,BUTTER SPRAY CRACKER (RITZ/CLU,RICE SIDE DISH MIXES DRY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
855840,1126899,1,CEREAL BARS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
964356,1092026,1,CANDY BARS (SINGLES)(INCLUDING,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092026,1092948,1,SFT DRNK 2 LITER BTL CARB INCL,CANDY BARS (SINGLES)(INCLUDING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092026,9527290,1,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1071377,1092026,1,CANDY BARS (SINGLES)(INCLUDING,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
839147,844165,1,CANDY BARS (SINGLES)(INCLUDING,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,1071377,1,SFT DRNK 2 LITER BTL CARB INCL,CANDY BARS (SINGLES)(INCLUDING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,964356,1,SFT DRNK 2 LITER BTL CARB INCL,CANDY BARS (SINGLES)(INCLUDING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,1080414,1,SFT DRNK 2 LITER BTL CARB INCL,CANDY BARS (SINGLES)(INCLUDING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,1092948,1,SFT DRNK 2 LITER BTL CARB INCL,CANDY BARS (SINGLES)(INCLUDING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
844165,9527290,1,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
839147,1092026,1,CANDY BARS (SINGLES)(INCLUDING,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
992529,1135802,1,CHICKEN THIGHS,BBQ SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
854190,951190,1,SALMON,POURABLE SALAD DRESSINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,995852,1,BUTTER,FRZN BAGGED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,1067820,1,BUTTER,BREAD:ITALIAN/FRENCH,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,1089024,1,BUTTER,EGGS SUBSTITUTE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,923746,1,BUTTER,EGGS - LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,873627,1,BUTTER,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
862349,12949524,1,FLUID MILK WHITE ONLY,ADULT CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,12171765,1,BUTTER,PREMIUM BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
873627,8019522,1,MAINSTREAM WHITE BREAD,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
873627,1113667,1,MAINSTREAM WHITE BREAD,TUNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
873627,1092303,1,MAINSTREAM WHITE BREAD,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
924129,1020682,1,SMOKED/COOKED,SAUERKRAUT,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
846550,924129,1,HOT DOG BUNS,SMOKED/COOKED,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
846550,1020682,1,HOT DOG BUNS,SAUERKRAUT,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
843756,12171765,1,CREAM CHEESE,PREMIUM BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
843756,8019522,1,CREAM CHEESE,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
855202,862349,1,ADULT CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
843756,873627,1,CREAM CHEESE,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
855202,1058997,1,ADULT CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1071939,5563739,1,CREAM CHEESE,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1089021,1099991,1,BUTTER SPRAY CRACKER (RITZ/CLU,GRITS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1099656,5563739,1,JELLY,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092303,13213676,1,BUTTER,PANCAKE MIXES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1089021,5563739,1,BUTTER SPRAY CRACKER (RITZ/CLU,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1089021,13213676,1,BUTTER SPRAY CRACKER (RITZ/CLU,PANCAKE MIXES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092303,1099991,1,BUTTER,GRITS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1092303,5563739,1,BUTTER,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1054424,1127338,1,INSTANT OATMEAL,MOLASSES & SYRUPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1069990,5563739,1,SMOKED/COOKED,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1062782,5563739,1,JELLY,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1127338,13213676,1,MOLASSES & SYRUPS,PANCAKE MIXES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1131344,5563739,1,SMOKED/COOKED,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,13213676,1,EGGS - X-LARGE,PANCAKE MIXES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,1099991,1,EGGS - X-LARGE,GRITS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
969866,1016104,1,CHICKEN WINGS,BBQ SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1004906,1092303,1,POTATOES RUSSET (BULK&BAG),BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
999391,1127338,1,STANDARD OATMEAL,MOLASSES & SYRUPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
827656,849843,1,MEAT:HAM BULK,MAINSTREAM WHEAT/MULTIGRAIN BR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
826249,1135802,1,HAMBURGER BUNS,BBQ SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
918676,987562,1,PIZZA/PREMIUM,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
918676,1094691,1,PIZZA/PREMIUM,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1002558,1062572,1,SHREDDED CHEESE,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
951590,1062572,1,MAINSTREAM WHITE BREAD,BUTTER SPRAY CRACKER (RITZ/CLU,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
6442602,10351537,1,BABY WIPES,BABY DIAPERS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
6442602,10308337,1,BABY WIPES,BABY DIAPERS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
821083,990656,1,EGGS - JUMBO,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1003600,1094691,1,POTATOES RUSSET (BULK&BAG),SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1058997,7168129,1,FLUID MILK WHITE ONLY,CEREAL BARS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1123254,9242345,1,TUNA,MAINSTREAM WHEAT/MULTIGRAIN BR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1070820,15778319,1,FLUID MILK WHITE ONLY,ALL FAMILY CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
